date,sentiment_proxy,sentiment_zscore,momentum_5d,momentum_20d,volume_ratio
2015-10-15,0.07246856012258514,0.8466732826675871,0.05706846845060787,0.04241786101396727,1.2698528993345226
2015-10-16,0.08576849412973885,1.0389180602504224,0.057382981995909854,0.0590583547374226,1.494667776865487
2015-10-19,0.037404762445083624,0.3204326932017816,0.025208524299269564,0.07882623547320755,1.4838140464322005
2015-10-20,0.048381975855001154,0.48105002381830864,0.03829146061473998,0.1304257641623946,1.2635186821882922
2015-10-21,0.03892722491109396,0.3397502876549194,0.02039761519435701,0.051420279588604845,1.9084203981778791
2015-10-22,0.014228551816435253,-0.026290414056972106,0.011468284197704959,0.08801698493064958,1.2406870610411522
2015-10-23,0.014464338460786368,-0.02345940018759936,0.011169200118138711,0.09685930967105927,1.2950200827090896
2015-10-26,0.021025937408783904,0.07246613700038106,0.016181958774935445,0.08438157699984239,1.29934439342111
2015-10-27,0.005871382453936971,-0.15292695356172353,0.004875659321685211,0.07608465598323289,1.2042232786493379
2015-10-28,0.01600726136768348,-0.004706865768090678,0.015155174626974577,0.07993144148529008,1.0562241453287038
2015-10-29,0.0021569423210670733,-0.21096658381932903,0.002770266633670526,0.07557746984821523,0.7786045916487052
2015-10-30,-0.008706944023863699,-0.3715941945664081,-0.010263205828794475,0.09194452099197126,0.8483649426025809
2015-11-02,-0.024748508582246247,-0.6080334442888647,-0.03175380792471316,0.07215783967367384,0.7793871097577915
2015-11-03,-0.0216550457238176,-0.5615605642170551,-0.035773642957899754,0.08885087954519277,0.6053352114377158
2015-11-04,0.03567088227804058,0.2852114695871699,0.030189411842492353,0.12831955856748478,1.1815693019839797
2015-11-05,0.10453314057597383,1.2955557292051274,0.04914979121640051,0.12045681049838386,2.1268277644502542
2015-11-06,0.11060295742935447,1.3732146480808154,0.07251594757552748,0.13080492386078157,1.5252225355554825
2015-11-09,0.1784430035538386,2.3369294459376686,0.10134570127315845,0.1109823764226503,1.7607357915742152
2015-11-10,0.14005509948217743,1.759200532251353,0.10250431527475556,0.109897792253281,1.3663336914818625
2015-11-11,0.06038084760381067,0.6037813544546557,0.05556261265623319,0.12130481432005713,1.0867172135584764
2015-11-12,0.024396686680206607,0.08658826498064971,0.024226660369128905,0.0876150024169049,1.0070181489519026
2015-11-13,-0.011591935371231151,-0.4306599236676723,-0.012290217422293748,0.06113172444257797,0.9431839139154728
2015-11-16,-0.01507538864589307,-0.47701446509976225,-0.019901383331253242,0.06587246879212749,0.757504561113528
2015-11-17,-0.022424523779415322,-0.5806298852273983,-0.019572825960148754,0.05203350567839227,1.1456967851792463
2015-11-18,-0.027199265315628985,-0.6470258409254654,-0.031068989886841925,0.0698382092388582,0.8754473645487969
